layer,pair_index,left_index,right_index,dot,cosine,left_norm,right_norm,metric_variant,left_sample_index,right_sample_index,left_example_id,right_example_id,left_sequence_index,right_sequence_index,left_hidden_pos,right_hidden_pos,left_label_pos,right_label_pos,left_input_token_id,right_input_token_id,left_label_token_id,right_label_token_id,left_input_token_str,right_input_token_str,left_label_token_str,right_label_token_str,left_hidden_attention_mask,right_hidden_attention_mask,left_label_attention_mask,right_label_attention_mask,left_dataset,right_dataset,left_domain,right_domain
12,21,21,178,1.4628896713256836,0.0008799866773188114,39.216060638427734,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,98,38,99,39,20,25,580,35,5,:,to,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,22,22,178,13.036394119262695,0.008353149518370628,36.81592559814453,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,99,38,100,39,580,25,16,35,to,:,1,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,23,23,178,192.33126831054688,0.050831735134124756,89.25724029541016,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,100,38,101,39,16,25,23,35,1,:,8,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,24,24,178,54.50120544433594,0.035264723002910614,36.45811080932617,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,101,38,102,39,23,25,21,35,8,:,6,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,25,25,178,50.00725555419922,0.03180230036377907,37.09394073486328,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,102,38,103,39,21,25,20,35,6,:,5,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,26,26,178,56.01350402832031,0.03212090954184532,41.1370735168457,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,103,38,104,39,20,25,384,35,5,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,27,27,178,68.86386108398438,0.04823855310678482,33.676395416259766,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,104,38,105,39,384,25,3988,35,and,:,was,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,28,28,178,28.210739135742188,0.021919110789895058,30.361276626586914,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,105,38,106,39,3988,25,62595,35,was,:,famous,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,29,29,178,18.81313705444336,0.011181116104125977,39.692142486572266,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,106,38,107,39,62595,25,2896,35,famous,:,fort,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,30,30,178,-98.3326416015625,-0.055698610842227936,41.646820068359375,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,107,38,108,39,2896,25,874,35,fort,:,hed,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,31,31,178,-103.6316909790039,-0.06104402244091034,40.047733306884766,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,108,38,109,39,874,25,257,35,hed,:,es,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,32,32,178,-114.71517181396484,-0.06207552179694176,43.5942268371582,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,109,38,110,39,257,25,621,35,es,:,ign,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,33,33,178,-118.77163696289062,-0.06383644044399261,43.89070510864258,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,110,38,111,39,621,25,384,35,ign,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,34,34,178,-32.734798431396484,-0.02074391022324562,37.22610092163086,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,111,38,112,39,384,25,32749,35,and,:,construction,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,35,35,178,-51.36637878417969,-0.028140392154455185,43.060325622558594,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,112,38,113,39,32749,25,25068,35,construction,:,oft,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,36,36,178,-86.57795715332031,-0.04899284616112709,41.68724060058594,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,113,38,114,39,25068,25,247,35,oft,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,37,37,178,-54.593387603759766,-0.0383971743285656,33.54048156738281,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,114,38,115,39,247,25,9345,35,he,:,second,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,38,38,178,-35.36295700073242,-0.020646896213293076,40.40380859375,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,115,38,116,39,9345,25,54243,35,second,:,susp,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,39,39,178,-78.6031494140625,-0.04037964344024658,45.92042922973633,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,116,38,117,39,54243,25,3143,35,susp,:,ension,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,40,40,178,-87.72623443603516,-0.04666585847735405,44.346435546875,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,117,38,118,39,3143,25,18697,35,ension,:,bridge,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,41,41,178,-35.43653106689453,-0.02041119895875454,40.95540237426758,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,118,38,119,39,18697,25,246,35,bridge,:,in,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,42,42,178,-26.106979370117188,-0.015666769817471504,39.310237884521484,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,119,38,120,39,246,25,26749,35,in,:,Europe,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,43,43,178,-56.45377731323242,-0.03102283552289009,42.92793655395508,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,120,38,121,39,26749,25,11,35,Europe,:,",",D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,44,44,178,159.99549865722656,0.10149592906236649,37.18669891357422,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,121,38,122,39,11,25,3262,35,",",:,which,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,45,45,178,71.71642303466797,0.050990693271160126,33.17845916748047,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,122,38,123,39,3262,25,86,35,which,:,w,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,46,46,178,-39.907005310058594,-0.028708016499876976,32.79249572753906,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,123,38,124,39,86,25,540,35,w,:,ast,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,47,47,178,1.1375656127929688,0.000732041138689965,36.658058166503906,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,124,38,125,39,540,25,247,35,ast,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,48,48,178,48.632598876953125,0.03552568703889847,32.29337692260742,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,125,38,126,39,247,25,6102,35,he,:,first,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,49,49,178,-32.934574127197266,-0.01697845384478569,45.759620666503906,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,126,38,127,39,6102,25,54243,35,first,:,susp,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,50,50,178,-113.31977844238281,-0.05998370796442032,44.56571578979492,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,127,38,128,39,54243,25,3143,35,susp,:,ension,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,51,51,178,-103.34327697753906,-0.05437517166137695,44.83427047729492,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,128,38,129,39,3143,25,18697,35,ension,:,bridge,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,52,52,178,-57.81410598754883,-0.03285348042845726,41.5126953125,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,129,38,130,39,18697,25,24788,35,bridge,:,within,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,53,53,178,-21.711044311523438,-0.013840296305716038,37.00529098510742,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,130,38,131,39,24788,25,83897,35,within,:,continental,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,54,54,178,-32.013275146484375,-0.01641424559056759,46.00845718383789,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,131,38,132,39,83897,25,26749,35,continental,:,Europe,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,55,55,178,-37.51934051513672,-0.020171450451016426,43.87797546386719,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,132,38,133,39,26749,25,13,35,Europe,:,.,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,56,56,178,266.2196960449219,0.16537800431251526,37.97439956665039,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,133,38,134,39,13,25,35487,35,.,:,Gi,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,57,57,178,88.57240295410156,0.05092548578977585,41.029075622558594,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,134,38,135,39,35487,25,332,35,Gi,:,ur,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,58,58,178,13.855195045471191,0.008165888488292694,40.02558517456055,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,135,38,136,39,332,25,2268,35,ur,:,aw,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,59,59,178,9.318465232849121,0.005562234204262495,39.52061080932617,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,136,38,137,39,2268,25,281,35,aw,:,as,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,60,60,178,76.35576629638672,0.053590282797813416,33.61122131347656,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,137,38,138,39,281,25,13176,35,as,:,born,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,61,61,178,-22.786258697509766,-0.014032864943146706,38.30497360229492,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,138,38,139,39,13176,25,246,35,born,:,in,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,62,62,178,-14.509435653686523,-0.01038916502147913,32.94567108154297,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,139,38,140,39,246,25,28152,35,in,:,Mass,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,63,63,178,-57.89072036743164,-0.03769620507955551,36.227622985839844,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,140,38,141,39,28152,25,358,35,Mass,:,ch,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,64,64,178,24.311738967895508,0.01354327704757452,42.34681701660156,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,141,38,142,39,358,25,8277,35,ch,:,ito,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,65,65,178,-54.89675521850586,-0.03292704373598099,39.329864501953125,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,142,38,143,39,8277,25,11,35,ito,:,",",D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,66,66,178,-0.9692342281341553,-0.0006262652459554374,36.508914947509766,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,143,38,144,39,11,25,13473,35,",",:,asm,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,67,67,178,40.15581130981445,0.02493538148701191,37.98926544189453,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,144,38,145,39,13473,25,436,35,asm,:,all,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,68,68,178,4.018836975097656,0.002591971540823579,36.57620620727539,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,145,38,146,39,436,25,19961,35,all,:,town,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,69,69,178,-58.119930267333984,-0.034155432134866714,40.14152145385742,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,146,38,147,39,19961,25,2296,35,town,:,with,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,70,70,178,-0.24105358123779297,-0.00016138050705194473,35.236358642578125,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,147,38,148,39,2296,25,572,35,with,:,int,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,71,71,178,-42.51264572143555,-0.025795308873057365,38.878177642822266,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,148,38,149,39,572,25,247,35,int,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,72,72,178,-45.520057678222656,-0.03065934218466282,35.02421951293945,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,149,38,150,39,247,25,53,35,he,:,V,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,73,73,178,-32.383113861083984,-0.025579655542969704,29.86430549621582,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,150,38,151,39,53,25,12204,35,V,:,ulture,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,74,74,178,-48.99964904785156,-0.02613856829702854,44.22213363647461,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,151,38,152,39,12204,25,12,35,ulture,:,-,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,75,75,178,33.55094909667969,0.023234151303768158,34.064849853515625,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,152,38,153,39,12,25,44,35,-,:,M,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,76,76,178,2.192495346069336,0.0015814801445230842,32.704193115234375,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,153,38,154,39,44,25,785,35,M,:,elf,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,77,77,178,-36.20607376098633,-0.019331907853484154,44.180965423583984,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,154,38,155,39,785,25,14402,35,elf,:,ige,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,78,78,178,8.265679359436035,0.005058951210230589,38.5430908203125,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,155,38,156,39,14402,25,23573,35,ige,:,ographical,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,79,79,178,65.97593688964844,0.03815451264381409,40.791358947753906,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,156,38,157,39,23573,25,15392,35,ographical,:,region,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,80,80,178,-3.118718147277832,-0.0019068960100412369,38.58136749267578,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,157,38,158,39,15392,25,2296,35,region,:,with,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,81,81,178,6.101357936859131,0.004162818193435669,34.5754280090332,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,158,38,159,39,2296,25,572,35,with,:,int,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,82,82,178,-16.250415802001953,-0.010076417587697506,38.0440559387207,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,159,38,160,39,572,25,247,35,int,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,83,83,178,-55.3899040222168,-0.03932016342878342,33.23102951049805,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,160,38,161,39,247,25,13972,35,he,:,Bas,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,84,84,178,-67.64379119873047,-0.04547473043203354,35.09023666381836,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,161,38,162,39,13972,25,51902,35,Bas,:,ilic,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,85,85,178,-63.851341247558594,-0.033734459429979324,44.65033721923828,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,162,38,163,39,51902,25,751,35,ilic,:,ata,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,86,86,178,-55.63139343261719,-0.029155800119042397,45.01150131225586,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,163,38,164,39,751,25,39528,35,ata,:,administr,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,87,87,178,-20.31818389892578,-0.012036318890750408,39.82168960571289,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,164,38,165,39,39528,25,1251,35,administr,:,ative,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,88,88,178,46.11892318725586,0.025856684893369675,42.07603454589844,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,165,38,166,39,1251,25,15392,35,ative,:,region,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,89,89,178,38.37248611450195,0.02474260702729225,36.584991455078125,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,166,38,167,39,15392,25,246,35,region,:,in,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,90,90,178,27.86310577392578,0.019595572724938393,33.5428581237793,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,167,38,168,39,246,25,66390,35,in,:,Southern,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,91,91,178,-32.18876647949219,-0.01842699758708477,41.20768737792969,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,168,38,169,39,66390,25,67319,35,Southern,:,Italy,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,92,92,178,-5.704534530639648,-0.0033471048809587955,40.20493698120117,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,169,38,170,39,67319,25,13,35,Italy,:,.,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,93,93,178,165.81045532226562,0.10109787434339523,38.689971923828125,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,170,38,171,39,13,25,7740,35,.,:,Hel,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,94,94,178,7.216472148895264,0.004891447257250547,34.80295181274414,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,171,38,172,39,7740,25,988,35,Hel,:,ater,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,95,95,178,34.73373794555664,0.024544144049286842,33.383522033691406,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,172,38,173,39,988,25,3988,35,ater,:,was,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,96,96,178,23.912281036376953,0.0180022232234478,31.334543228149414,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,173,38,174,39,3988,25,261,35,was,:,an,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,97,97,178,-23.7553653717041,-0.017541756853461266,31.946046829223633,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,174,38,175,39,261,25,87078,35,an,:,inaug,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,98,98,178,-34.05042266845703,-0.021039241924881935,38.178680419921875,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,175,38,176,39,87078,25,3343,35,inaug,:,ural,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,99,99,178,38.83335494995117,0.025938116014003754,35.317909240722656,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,176,38,177,39,3343,25,43040,35,ural,:,student,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,100,100,178,-5.204049110412598,-0.0030827668961137533,39.82256317138672,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,177,38,178,39,43040,25,25068,35,student,:,oft,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,101,101,178,-116.67707824707031,-0.07572624087333679,36.346920013427734,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,178,38,179,39,25068,25,247,35,oft,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,102,102,178,-71.31597137451172,-0.052700649946928024,31.922679901123047,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,179,38,180,39,247,25,33047,35,he,:,School,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,103,103,178,-98.6959457397461,-0.06270096451044083,37.132450103759766,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,180,38,181,39,33047,25,994,35,School,:,of,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,104,104,178,-51.91059875488281,-0.03594689071178436,34.066162109375,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,181,38,182,39,994,25,33,35,of,:,B,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,105,105,178,-79.12549591064453,-0.05461978167295456,34.17393493652344,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,182,38,183,39,33,25,38354,35,B,:,ridges,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,106,106,178,-156.75042724609375,-0.08815708756446838,41.94498062133789,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,183,38,184,39,38354,25,384,35,ridges,:,and,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,107,107,178,-105.02194213867188,-0.06937050074338913,35.71360778808594,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,184,38,185,39,384,25,55427,35,and,:,Road,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,108,108,178,-165.2186279296875,-0.07836355268955231,49.736289978027344,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,185,38,186,39,55427,25,82,35,Road,:,s,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,109,109,178,-131.09706115722656,-0.07660041004419327,40.37294006347656,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,186,38,187,39,82,25,13,35,s,:,.,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,110,110,178,61.03709030151367,0.04070531949400902,35.37294006347656,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,187,38,188,39,13,25,5045,35,.,:,After,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,111,111,178,85.14490509033203,0.06296449154615402,31.90005874633789,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,188,38,189,39,5045,25,5116,35,After,:,his,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,112,112,178,3.2802438735961914,0.0023621199652552605,32.7591552734375,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,189,38,190,39,5116,25,5215,35,his,:,grad,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,113,113,178,-44.794837951660156,-0.027004968374967575,39.13026428222656,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,190,38,191,39,5215,25,21716,35,grad,:,uation,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,114,114,178,-15.384855270385742,-0.008874109946191311,40.89753341674805,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,191,38,192,39,21716,25,246,35,uation,:,in,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,115,115,178,-24.011608123779297,-0.016062265262007713,35.264923095703125,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,192,38,193,39,246,25,16,35,in,:,1,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,116,116,178,136.4807891845703,0.08652237057685852,37.21102523803711,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,193,38,194,39,16,25,23,35,1,:,8,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,117,117,178,52.551265716552734,0.036311764270067215,34.14006423950195,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,194,38,195,39,23,25,16,35,8,:,1,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,118,118,178,52.605201721191406,0.03394250571727753,36.56059646606445,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,195,38,196,39,16,25,19,35,1,:,4,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,119,119,178,7.276023864746094,0.004424236714839935,38.79576110839844,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,196,38,197,39,19,25,11,35,4,:,",",D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,120,120,178,55.65380096435547,0.03863440081477165,33.982017517089844,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,197,38,198,39,11,25,247,35,",",:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,121,121,178,18.722490310668945,0.01479216106235981,29.857982635498047,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,198,38,199,39,247,25,3988,35,he,:,was,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,122,122,178,-42.58782958984375,-0.03213735669851303,31.261072158813477,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,199,38,200,39,3988,25,84311,35,was,:,admitted,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,123,123,178,-18.597721099853516,-0.011335031129419804,38.70486068725586,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,200,38,201,39,84311,25,4520,35,admitted,:,tot,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,124,124,178,-74.98988342285156,-0.0473509207367897,37.35964584350586,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,201,38,202,39,4520,25,247,35,tot,:,he,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,125,125,178,-56.5458984375,-0.04070495441555977,32.77044677734375,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,202,38,203,39,247,25,10616,35,he,:,Cor,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,126,126,178,-109.99749755859375,-0.06906019896268845,37.57365798950195,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,203,38,204,39,10616,25,79,35,Cor,:,p,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,127,127,178,-131.8301239013672,-0.0758657455444336,40.99184036254883,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,204,38,205,39,79,25,35241,35,p,:,sof,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
12,128,128,178,-81.14623260498047,-0.04654259979724884,41.12881851196289,42.39078903198242,centered,0,1,dolly:13835,mmlu:computer_security_34,0,0,205,38,206,39,35241,25,33,35,sof,:,B,D,1,1,1,1,dolly,mmlu,information_extraction,computer_security
